rainfall_mm,avg_temp,elevation_m,fertilizer_kg,tree_age_yrs,irrigation,soil_quality,yield_kg_per_ha
1457.9278350450522,22.626386585037736,1771.5515695685076,31.052718716112842,7.476368773980888,0,1,971.2332983745856
1867.2594647017227,18.947432575271183,1415.1605315572915,143.3087501978873,13.946663308629196,0,0,1266.7283061998673
1461.2713687123114,25.11923626392845,989.424097551163,52.48339606668581,6.14957647685692,0,1,1298.8342192224322
1555.866974360577,26.648499360121228,902.121003339147,78.03257852582155,4.1392129706147305,0,2,1557.370575051738
1854.428162403004,19.010859683715463,1376.6042525712485,55.63647295170083,10.121984311300464,1,0,1207.6026720130735
904.820396934926,21.419030036516347,1913.2210922811992,97.1677343062658,14.762035975752264,0,0,1033.5487032208375
1648.9730348766498,18.015244221384407,1643.8967983691414,62.15029056268469,11.222905640604871,1,1,1510.9723789510956
816.5457598369323,27.569524088216255,1703.6133540867345,106.18654860419515,8.821091697290097,0,1,1211.1716068351182
1910.3732123788704,27.343337621557787,1526.1116141808284,143.4627149060521,4.50320359899569,0,2,1078.4038931843884
1931.6092321384194,19.495467216945237,1076.980961689953,88.47927320872395,11.717194875164324,0,0,1077.197295202561
1075.6037469774487,20.438650685336608,1538.1287296301211,103.95127388132128,9.44022088599851,1,1,1176.4267383416013
1759.0840299941378,21.0263798478303,1490.1166465482042,142.73100354084994,10.84281881152306,0,1,1690.024208375742
1228.739959476764,21.11033423125432,1906.1618640854238,93.73388641089053,8.512101007844862,0,1,1166.5851431077076
1641.671989876636,25.201505294014986,1265.4432428004925,96.54848245926452,7.929819479929165,1,1,1423.150181651485
1050.72137319073,19.33159566689496,1812.913392158573,37.651217786964665,11.20059483974817,0,0,1005.1691368853873
1424.548812181356,24.579926736042893,933.5539041349842,99.1505661203947,12.683026101642177,0,0,1070.1633137608285
1452.8681219094578,24.51161507715477,1050.8998624767287,64.68773323437205,12.868522714064213,0,1,1250.5478020302835
1084.5154751349369,24.18114102242476,1961.1861628380248,79.48199619676444,11.943375517482519,0,1,985.7568314724251
1366.552245033583,19.137414654766694,960.8274180511299,93.93958642212054,2.705526881304347,0,0,1284.5191241974153
910.3790736428318,27.77162242674474,1497.6309264076822,95.96545397328158,13.887675235542053,0,2,1556.8904651712928
935.3182351636204,20.96719207735699,1063.1330810825782,56.11368315764925,6.5704256588211525,0,0,1124.6642416571892
931.7557499851729,23.567914966906052,1057.8402547242276,67.8570326382154,3.7201915006127924,0,2,1588.141751536117
919.527750225979,23.05659177756653,1586.665880775121,78.36740984795176,12.782675900752642,0,1,1248.456918774336
1198.8597161454925,21.628944101088134,1008.3439433153951,40.39529715002631,11.480658954755668,0,1,1445.2768119944308
1210.3607171350666,21.84216572727197,1689.0800781042808,78.46634835774123,7.959533771682343,0,0,1271.1991284256778
896.4400848847961,21.37822163943627,1369.838061092018,93.36732547833691,13.166697568920897,0,2,1361.4143788837064
905.5849967054133,19.44047326003575,1216.1206480102978,60.88161032755809,11.583615426145686,0,2,1341.2791303927122
1233.8567138834496,27.961613140948458,1146.9472488565707,33.53004637115332,5.034655237771796,0,0,990.8080358723028
801.3360878819657,25.213913838019803,1640.9741368382186,138.6502816018955,4.049644074806669,0,2,1287.4187150919588
842.6311472186951,27.879576952434988,1296.4343725424299,138.06335460548877,13.75578680800283,1,1,1122.5651182713955
873.5261692713036,23.803167831863714,1820.8882299997103,91.13992033019724,8.240437887148417,0,0,1428.9411320794275
1917.5307334426425,24.7982322417706,991.8509304327692,105.88388808496545,11.173809331599633,0,1,1086.8078611683259
1615.0920165030252,27.523117645580307,1275.22245255642,97.32517531373193,4.626970718027374,0,0,992.1334278671488
1961.1449878677329,22.592346326933594,1117.566548480912,71.76395035093273,5.441614645211596,0,1,1489.851278394367
1424.761778027728,18.51216707824344,1565.6627307527815,79.78443459770395,9.51263480866795,0,2,1428.3538475975868
1330.8490811138108,20.090251569780925,1458.9927034642371,40.45592030200027,2.6469171395778233,0,0,1207.2215639869328
1372.0766530228243,21.53062674150396,1148.0350643740662,71.45158533675391,8.86833755009787,0,0,1036.6396929745097
1663.9268493365664,18.707848882801613,1282.2776253835739,68.69595281782892,4.126810583199341,0,1,1399.8507567294566
1826.579644624007,26.39805909518866,1338.1276665142716,133.10769385540962,12.700369176958965,0,0,860.3318292613257
1218.7169787730222,23.310071665330884,1149.0904238494986,122.83711363241879,8.429677608270861,1,2,1473.5708667532504
1027.2302775378782,23.25347071860385,1511.4757146731374,51.56729940018026,7.034421588016894,0,1,1264.237169588028
1075.8201557820792,20.103789787764725,1405.7979747081654,125.86769219319623,9.7116356629335,0,0,773.0019940240786
1133.5834462996886,19.147439881608378,1355.1977311553792,121.20460173620181,3.0702393992980435,1,2,1291.35117449119
1840.476814175586,19.162653670784206,1689.7193000466082,65.49893549342744,14.596135834407638,0,1,1275.1454805269123
1427.327460007184,24.94310255144716,936.9503321225567,47.28282337881549,7.601673378939406,0,2,1497.2997300240934
1044.467983211918,27.056041859029907,1883.077664266614,47.79168832414702,4.790926044440988,0,2,1314.5063615181152
1145.9427214902637,26.88001785919467,1948.710719344928,59.1990263079702,14.155817500611581,0,0,1144.9557340839322
1792.867014379528,26.39096340714665,1817.91997438142,121.53099896929244,3.7197883899377193,1,2,1548.6229754029735
1646.413245114402,26.797993678247476,1103.7991940458219,68.04720887001776,6.578253972546109,1,0,1195.170820689009
1840.904295419265,27.23290514718187,1203.714736214399,137.5050793609343,11.804658546498672,0,2,1643.2390164219973
1792.0447051362812,23.352239037116135,1861.8417970227983,70.78481524141549,8.684516679777387,0,1,1196.9216671791505
1973.3579497227777,18.815596024065417,1394.884003416592,81.77423135172256,9.581377863356527,0,2,1555.7635577802548
1614.233750233213,22.351788496133636,1823.020682610606,62.10573099883267,8.747961438261209,1,2,1318.6607297470803
1209.9520172378873,25.46250105274403,1819.8434055770538,46.52786503754735,12.287663529204886,0,2,1325.3984504810655
877.4835074877294,24.845676016502402,1833.265918152999,34.7783124649621,6.711278928569825,1,0,1338.3311071385906
1260.725488351909,27.16972569523801,1698.1863547398602,33.877917100538795,13.093160676091882,0,1,1161.737551569352
1962.2428915057303,20.327427691248538,1003.0424740762887,134.25652900961967,8.72697704501987,0,0,895.7986387011287
1211.8454683389125,19.561612262216602,1168.8445735849157,61.50934011000899,4.536661493953572,1,1,880.213474960417
1841.418269759864,22.032140169411633,1558.1694453043444,82.64793608448912,12.184909148163507,0,1,1372.6182789220788
1169.9523325631317,24.895649256325378,1083.2649749936966,59.7269742139124,3.0328325032566927,0,1,1003.8537948345594
1047.5272169376935,24.764368522714996,1916.0703849512863,136.90820918032333,5.79972906859846,1,1,1057.8442293669405
820.8161708701426,27.352631252809744,1475.0821801611319,37.42862833783537,14.379878906515442,0,1,1281.6030555206594
900.5329043777505,22.862241597501747,813.4668798020375,80.45692797927467,3.7092642904737216,0,1,1247.6986282019939
966.6590190467773,23.804974594713176,1797.6638886455648,132.5502249780846,13.998061845371518,1,2,1824.8210024810355
1666.8602445159377,23.943835037524114,1852.6976776082015,124.667130349382,5.626201842869914,1,0,986.0270271048576
1114.7216253197191,18.164626736580484,1695.0856746596387,133.5927243284175,8.443176796353228,1,1,1264.306460471211
1646.457566592593,27.34527110709489,1724.642689012579,43.18204077901237,4.117240066290555,1,0,1193.645802420967
1054.868678341398,23.915005246531308,1299.5955774354852,127.09541203887154,8.579108528874256,1,1,1418.1513237239685
955.1365442972002,26.322851577568148,1510.0128211153378,53.31531147541017,14.274129708349346,0,2,1324.0088614928677
929.722393160074,27.964793681585334,1933.4314751231461,54.39884172528096,14.438699183229042,1,2,1255.3986351693347
848.2265703852588,20.039739170848325,1537.5069599243882,86.13281241207426,3.3102719238878024,0,2,1559.8583738016023
1408.5415506752206,19.608996953907024,1720.1753375568,121.6251860538562,7.977237558870714,0,0,1242.761277737436
887.5713260387304,21.17979764264075,1752.8748968706755,148.0877056183807,14.578404949414754,0,0,973.9630219049902
1942.6476337592758,21.495661980052397,1763.5747478845078,72.96588540823987,4.170963876597222,0,0,1439.8640006621047
969.6161377311416,20.589381682044582,921.1634294163124,124.18216666012373,7.0618492850846355,0,1,891.3749185244308
1738.8738651538702,25.387408274346363,1308.575193934263,88.47356700814024,2.7222454605411945,0,1,1465.4111459221099
1457.5315252229789,22.38252560044869,1570.2158431782884,88.621620703621,2.113004544280247,0,1,1485.0737919336216
1259.3922077540788,23.997971167997306,1236.0404833649313,51.07218335025252,9.16107822555922,1,1,1661.1438430114645
1464.0760138088206,21.901195999884738,1377.7274077501847,77.76375046244652,13.854641603014652,0,0,993.9084812041554
1145.325228617616,27.027892724463737,1511.0225089553094,87.02237328457585,10.666320668312297,0,1,1161.0357504150231
1855.4578900797458,19.88057079361247,961.3405100129816,113.69796223234007,5.826263881899113,0,0,1159.9589629218142
1907.535937461066,24.08432622446829,1870.699337630512,53.56972272479929,3.578811405978953,1,1,1546.6720931182724
1692.8735643627742,25.19816531309155,1383.4254507952012,33.185858573225985,2.9184523673147154,1,2,1210.9403909498267
854.7972620287696,21.649762292996186,1552.1852616875822,123.96343893559047,2.1508057012040904,0,1,1385.274936534613
1993.943445244823,22.08380256792739,834.454542160126,119.89170709843197,4.465628780399453,0,1,980.4071501596446
1435.4322410531977,23.958087448240928,1393.1906587709066,145.37386218690384,7.210065494085966,0,1,960.916652690687
1954.0315539444334,20.045635772309133,1121.3467311915788,138.6666378295953,2.3527643185671927,0,0,1324.5644093818323
1811.693808849952,24.990640047306087,1408.8455827894022,34.75061892921585,8.631460762787107,1,2,1787.2324110984705
836.1253287669462,21.927622735343782,1327.5810404992353,117.349959777465,13.521952820576518,1,0,1053.2635431866192
1777.6611740663038,27.166156040193336,1028.839144354507,68.96127282035701,6.881793287560363,1,1,1125.9703270062687
1078.596900364857,23.133772494536373,1779.3396402889553,76.08863560018482,2.0600486711688726,0,1,1048.7757371178934
873.5679976496131,23.987703650832728,921.7153896324618,69.55264614170264,11.684099832550276,0,1,1332.1919480646302
933.9551045549817,21.646491526583834,1416.511474961745,117.14307742407479,14.807610274230836,0,1,1114.5438056367075
1366.5649144393742,19.626725914633287,1633.1084022938417,80.13272860578762,12.165618234705976,1,1,1280.6370753695003
1849.3739391824515,26.74227129959268,1424.782672947702,126.35238514503678,13.853016559823471,0,1,778.2304624970327
1275.5158115546067,20.244745932599045,879.793413455053,108.69488645961947,7.163016483798117,1,1,955.5644617239918
1019.4015509155588,18.472162518838605,1891.0363866253438,63.843405805831125,3.5709825127469657,0,1,1081.609086228902
1708.6394819570992,23.347781375473378,826.3382249962112,134.09806416615743,6.27057387243614,0,1,1150.4979995803026
1270.373470551225,23.280513059809834,913.103506354802,146.73576098519993,3.4704179705238443,1,2,1555.5071181414162
1974.8856655647983,25.998646968104687,1560.5234623537663,58.66679842558683,7.89032440692203,0,1,1265.333518965919
1375.5993990053328,26.152257166387216,1117.716044632671,121.16276528955673,9.976788260744076,0,0,1293.4671979135176
1299.7413314423084,19.152739660754637,1010.9847766258849,42.051327297242985,5.612733682696582,0,0,1269.9246270091312
1863.661617186606,23.624354472893543,945.6003595846173,36.71117690508803,14.541373488180101,1,1,1102.0088152246751
1438.2548310492311,25.19737987483989,1137.2280231295597,137.60933135207281,6.150008693402595,1,1,1119.4647988340557
1791.9600493838163,21.420331842031665,1082.910518532126,137.38913962458327,8.33167856215763,0,1,1217.6152427444438
1411.238874152839,23.221909208472738,1743.5136136395922,48.45069432657944,6.882136216664467,0,1,905.8334335575349
1242.6707159783925,18.507250842355056,1385.152988227094,97.84332361171244,3.0821804465393954,0,1,1406.8932586960912
1484.5232306201692,23.56243931186833,1453.706285107829,109.19009126654134,13.220967351095341,0,1,1234.7287016609462
1694.0083231143662,18.036813292414774,1144.5834915718358,130.9778352841965,6.643160136969842,1,2,1670.9347598300185
1522.1890513330945,20.53261454251566,1098.7341912161082,93.25289219730942,2.3747269836541722,0,0,1314.8942981563798
1909.3415208209567,26.80251676553864,1300.3710344540818,72.59287728392496,7.62154155062007,1,1,1286.8853619027602
1559.5835922466363,18.798951484222496,1151.5700347103393,87.76913002943616,13.908633794353294,0,1,1173.2890089251487
1134.986158465892,20.204312517518073,1342.8280829405664,118.12223636818644,5.418253577870302,0,0,838.6428321193755
1455.0199324911405,24.799164116966594,1523.22238669755,98.04577007711778,13.802241799987668,0,0,944.9337554671874
1851.7585469102744,18.734840154840278,1820.6813174338663,73.49887354953582,7.972158976668206,1,1,1426.6544491795926
1651.5283397938858,21.194191995517308,1946.4422177338442,83.04881136967298,9.741851439553976,1,1,1095.7346466559125
1410.458300087094,18.627773077237286,1083.5385576675435,33.593245167119306,14.279442844969974,0,2,1113.0691777928316
1472.73041129596,19.330405016246342,1587.3251332183136,65.1343661906681,3.5630711039266503,0,1,1033.4223642037423
1656.673339047993,23.3744426384021,1626.5676829554372,100.36818281599152,10.863648455612951,0,2,1372.4152186811666
1310.02495935971,18.194833006834436,987.7272871139547,101.1052338155905,2.8782608040607385,0,2,1064.6494262104848
1794.5112556094846,24.29502054954903,1447.1714231973133,37.3213100710242,7.072629075082859,1,1,1464.1471989876438
989.5957199864881,19.109273402860598,1006.5269670852151,46.00752796133449,12.337564250293863,0,0,656.1103935117908
1531.814693401194,23.23690245078892,1818.760762704966,40.22173035436941,6.136993743216365,0,0,784.5245895360875
1378.2442530784479,27.011457590401797,1978.7223660220566,85.78489488295018,14.846414205890824,1,0,691.5565270663199
1952.2006532806404,21.293267271810357,1648.3213504070113,96.5709985331471,10.579065347190792,0,1,1334.2716627122002
1248.2985824844047,24.552604438200653,1755.872496745178,64.21425248090227,4.847227111455851,1,2,1292.7479322761935
893.4180846074078,24.68731188141651,1024.6758424093784,37.83533385746719,9.977801052724377,0,0,1088.3354952981222
1202.8426728955696,21.821317060447527,1448.825224700068,113.87688153883722,7.366818826330183,0,1,1095.7569457651286
1020.7025036342438,24.483457757545004,1953.0476200373853,67.99296586685318,13.167828303240043,0,1,1013.9871220708336
1010.9137843861693,25.84766768942651,1329.767036918468,32.106017706026265,9.414107806326129,1,1,1088.5334597349404
1474.1306014545853,19.25408358456812,1453.1213265191568,43.17570365898429,8.054606853436553,1,1,941.7704869475892
1665.0210095424975,18.48609806100209,1666.8722042822335,121.36015945701106,4.0518714662754665,0,0,962.7827592481099
886.6053394528024,21.991620541189317,945.697708822599,51.974988327551245,9.413237103302112,0,0,1149.6443771031545
1663.7394700195232,19.212120740033264,1757.497398752354,109.71172564360609,8.751351439558134,0,0,1038.3617719695367
1550.5474254177807,22.06271585297563,1047.5244398082014,125.23306732559229,14.672893403085332,0,0,1040.2344837426172
1099.4593988269692,23.80446580597495,1089.3894352177435,97.43295420703582,5.136379166822437,1,1,1246.5800820321324
1440.955994886858,26.502383093387472,1068.7099263526488,42.14646309371858,10.173478209978171,1,1,1107.48666892347
1346.7292486688825,25.777800788428205,1099.744516365257,125.06308370042294,5.232801277175825,0,2,934.1561405850723
1642.0068978947252,22.454822132369088,1638.9407479791216,58.491975611521475,14.66436823290947,0,1,1254.8441542023954
920.148962711535,26.42391840048268,1659.6699397819807,106.91043722132933,8.531943614083524,1,1,1469.25214689105
1240.797091830038,23.701833872054593,1654.9917653031034,71.68885340339767,9.852958327938282,0,0,747.9109236042692
1568.4187822159531,26.667036484305832,1462.578386547918,81.80254989042155,13.563055965258945,0,1,983.7622621391693
820.6191722217898,21.310416838007782,1652.649761165012,74.00447100172934,7.29561553620795,1,0,805.4377874170098
1249.8127549060812,25.306853719931716,1632.8874051020252,88.57098553322746,6.83665644128903,1,1,1256.8032192531311
851.084603500816,25.30041355598242,1773.3871821098148,74.00334462048707,14.9025271470511,0,0,1008.2569755678907
1741.2999444207226,23.832280671561392,1956.5266004474402,62.58087827914686,3.524964822594091,0,1,1102.446883151874
1854.791816252931,22.40582513889397,1287.8548912295366,111.18561864255938,4.832265800152894,0,0,1055.9899654374703
1267.6677515078597,22.865112732998433,873.489790263226,119.31331380159436,14.141275625797428,0,1,1377.8442920673824
858.3782060773085,25.372000570139946,1548.7292510627226,140.80538333825612,4.915628179584998,0,2,1171.4452519956963
1009.0130618451419,20.89042672141174,1689.4453988345026,87.51284917601802,9.005803336980517,0,2,1825.8755466541807
927.8947703201122,25.232023068971372,1622.3351570096174,143.70865398978154,6.179861887599911,1,2,1837.399940899627
1449.0699252368886,26.632709897726237,1923.2961719418126,66.23263932831046,6.980401254398839,0,0,868.1383884286727
1018.7511224408827,21.15146728169917,1766.9336046366925,87.78822511843052,7.854660462715825,0,1,1051.4603428216924
1267.0855136252908,25.37909712594121,1402.8386729697063,75.14672377657197,5.596522138458251,0,2,1583.7299274783086
1378.7909449242472,27.727577873687473,1708.6210930587517,86.0975040937169,11.35119987416061,1,1,1201.5744970812339
1925.7048931971003,19.95303767644751,1671.6800531387103,111.31026338762162,8.986046344813825,0,2,1099.3168974683138
958.4569477812156,18.78584464851472,1567.595504299386,113.00432244355036,12.490790948675503,0,2,1433.0611770924359
1639.6732397493442,20.65238817155937,1925.0341338176781,69.90182546929685,14.652233749241901,1,0,1425.6472270547708
1433.2120973669219,25.836056913269335,1574.4379582699598,61.05874109335442,10.566150135615011,0,2,1583.7351468911422
1135.6001296763302,20.12805691623154,1977.135478133817,78.08775229181252,14.079759866908162,0,2,1103.5054769721194
870.8668163117634,24.207454879594057,1482.33456650493,127.94560685661368,8.806115959640586,0,1,1542.5218701290946
1461.4744083391063,22.824215171335894,1648.224647033701,95.71866224315654,14.83350333021295,1,1,1252.089538993759
1857.7559414596903,19.663136106041097,1639.1506782576994,48.84037841537463,7.105979511313059,1,1,1792.4797257936452
1952.711423354605,24.640247949246543,1581.7494628906265,111.15754758104393,2.4073180055286576,0,1,1378.3787785448137
1856.7819883406048,19.352548872413813,1937.7071592905443,100.95897072641594,13.307925572348653,1,0,775.5933610526486
1452.1373554567604,26.13862654127888,1793.9254085772177,114.450887467421,12.194462791602177,0,0,959.5357773448534
1315.223900930505,27.8023857851011,1983.8644435397393,43.93959136111047,8.521827950635618,0,2,1256.9530936400206
1850.4010379163137,22.48887311490813,929.2753819963023,95.47134740573652,3.573290454098129,0,0,1109.8679269359689
1699.4027937427613,22.037658753803363,1581.557329016057,71.94366303860178,4.918417379433889,0,1,1351.1920378189584
983.5098639420069,25.909667917577597,1608.4083782012192,87.21566731703109,2.1661466383189056,1,1,1518.2100315160997
1342.4176088779316,25.358549059433543,1437.2257578607675,70.30069357048339,12.6197336521283,1,1,1263.9234114243359
1280.473088979674,21.471829853921452,1683.863652621455,101.3908372439005,6.494342219226489,0,0,856.2375479105676
1881.9299473450662,24.028285640864624,1172.9576601683807,49.81589155159493,5.352476475340857,0,0,1074.8935378206477
1274.3543864943283,19.296788188447003,1251.1506000594907,90.88163689071635,4.123227140315243,0,0,616.0155615417525
1135.221806106131,20.320870911463533,987.5145507105282,48.483962723595795,11.718144229291626,0,0,930.4869448396116
922.1774178368593,19.839387605873753,1579.5494713041583,130.5154180407651,4.812664349479725,0,2,1686.7095988099104
1230.197987865723,26.098852702231834,1162.1977400788753,116.00285840869326,12.130685021040527,1,1,1119.0753941042628
1950.119013891661,20.545552107723893,1360.3502733908776,96.08867322114946,14.839298429812118,0,2,1648.4109256646357
998.361676284171,25.88784905046215,1683.709341223652,30.24644731162001,4.473508563498414,1,0,1681.807371136481
1375.800493953191,27.335634359917496,1804.684613077961,107.334437360435,13.53036039643241,0,1,1275.3098774246953
993.8004082297249,21.926934990634358,1896.78368919885,97.21066383269353,5.14200248994311,0,0,1204.904690312836
834.728295656855,22.695425061150793,1598.6850647267088,144.77775750129814,7.299470126796465,0,1,1049.8186245377615
853.5415167715413,25.37216831094745,1379.3947617344995,88.19826216122823,10.955611595037395,0,1,889.1400819786277
1058.8140007966626,22.491556858335088,1264.555392042685,86.97030923599294,9.802245834744653,1,2,1496.73433617203
1884.862314830697,27.95871135894059,870.3213424992401,36.265490765268645,12.944385885623076,0,1,1368.718449595469
1978.1954199024221,25.82038746165626,809.416947875426,123.11251801434899,13.659807381240626,1,1,1522.9826186553878
1137.9341963157167,24.246894631804434,1261.6165398873634,58.83935379913089,7.980773829855525,0,0,858.9844702087314
1763.8025499369598,21.03182507086175,1535.3399235000527,101.91964780381309,12.112623699997553,1,1,1303.8317861789624
879.9416568286794,26.319758584151366,1578.3552470118484,141.7299948379611,10.35630216216644,1,1,993.0917859696503
948.7329765188409,18.271793239995446,1573.602393752264,96.59483193688077,14.023427396542063,0,0,1012.2782368141542
1126.2316750592545,25.222168003231403,1332.1111173217275,87.79490151520488,12.96702759281308,0,0,780.7292745600766
972.4555252894962,23.083134799494495,911.9587279822293,114.79061034909576,10.520550007933657,0,1,1036.8098558263298
1522.5575695711127,22.200353744604353,1371.1472625950014,44.17480131613482,13.834165944529213,1,0,926.3508692644971
1650.2187480072503,22.44749952812181,1333.577146926874,130.88356092381775,12.694389960960141,0,1,1530.6813789209436
1017.4203572379857,26.410106880820006,1962.7958582772067,92.88295828374838,12.429019710255519,0,0,1190.7390880350554
1418.1652518558967,20.16330107811096,1745.5704803423516,69.96316462322349,9.03205948621402,0,1,1159.0013471282703
1484.8980709079046,23.103251600057472,1507.523484257705,90.02859573436523,3.2473744100763375,1,2,1506.8644581140227
1315.9223649161513,27.298427193668317,903.0973719704234,83.73591747039748,4.813000868009059,0,0,1054.7913679166625
1893.6171954049635,20.854574956200675,1840.017834151264,133.73754723753865,10.380347403536653,1,1,930.1546749760857
1963.5277551296078,23.31838666792919,991.1279988820817,136.90405227318354,12.560403943134798,1,0,1045.6307286427102
858.0728014661656,20.157727268503322,1875.8957261882692,139.98375610474534,9.232823790842243,0,1,1645.7874329662443
1832.0800384699162,18.55921840702438,1706.9903439566879,75.04253878077918,11.069350358984593,0,0,987.2070611831318
838.1200133508733,21.321240458695996,1379.3918840072706,39.72951515172335,3.886987969536856,1,0,1064.048558274623
1025.5182110974076,26.826476789663435,1756.697620126673,31.04609902598531,5.03674867982844,1,0,1203.2831129021579
1017.9591588597591,25.644981065750756,1298.7497414419252,71.34401816714774,12.054109232780059,1,1,1229.3316346746683
1621.4459488345892,21.940623390024253,1032.2594048298688,136.1926881759088,13.225020984650593,1,2,1190.3273458532453
1074.443383956555,19.2731578054311,923.2162483518727,107.18091642026405,10.554244313966993,1,1,1313.8962337716243
1906.361688121645,19.670896448243106,1517.913189290467,104.26983327357411,7.797338652411123,0,1,1370.8906500919675
1162.149030395913,26.908350892185503,1832.5410673740757,65.69468128777166,12.140031113267518,0,0,1401.206380151355
1537.202671218779,19.899094364291763,1964.9845000211883,58.99235648642869,14.185205962896758,1,2,1618.010088295388
1818.1544843749919,27.94569759545272,1854.0122951316418,97.45197248464468,11.847201334964094,1,2,1645.3703595853449
1916.7976415599944,19.979617677992437,1871.4667298980762,112.01046628133331,4.462475575787375,1,1,1237.9879335653993
1927.800814348197,20.383645790780644,1238.0722263604798,125.54398642742187,8.892939798065669,0,0,1111.1838240775242
1917.04944826448,25.378638148938496,847.0081635628065,120.38703530625921,6.036160104699827,0,2,1551.0568359207018
1166.5272027113524,27.89532303255954,1455.6279063401578,39.62011295208942,2.4900410171851934,1,0,1335.8191419282234
1375.7556880344748,27.132827888391283,1063.967806273321,72.10127044436936,9.890898314866794,1,1,1404.250955449398
1931.725523100604,24.81681757249085,1283.0630595586263,39.51691939235248,13.952970990630675,0,0,810.8675787220182
1787.7929327839377,24.73450804251625,1700.043128052023,40.211123872372454,11.45464731088981,0,1,1567.0467242726857
1763.4990783997418,24.171775925892057,1450.1535571579338,61.97650115848339,5.72824523537407,1,1,1248.4350362548582
1321.2763013390522,18.349495253045195,1810.4333744535716,82.35545616022718,8.727625831934539,0,1,1011.2346083568325
1795.904826010038,25.704811932512364,1821.2915746061121,113.1148337812839,10.116589132073862,0,1,1433.1870542513952
1904.9915302740396,21.23922954399408,1677.7878599806263,40.03844110330699,10.310808589395242,0,2,1358.6525138637426
1645.961524947175,26.245788187344168,1094.2269724202688,100.18253430111928,14.38038299387956,0,0,932.9822237226819
1862.893024482622,21.275782161549778,1110.1224805547936,113.79874931398368,9.112047885601744,0,1,1345.603326083492
1036.936061418246,24.58524502001248,1222.1614862379563,106.50681670861658,3.7375020350052575,0,0,761.968737160046
1307.0740008402643,24.729756739986385,827.0367256326583,112.42523575575812,2.062356374704854,1,1,1355.545950684038
1267.1630796662184,20.11274681335363,858.7316793459881,116.8420227356357,14.83995411165575,0,0,1151.143748488795
